,datetime,station,lat,lon,pm2_5
8492,2024-02-20 13:00:00,5T,13.7367,100.5231,32.2
8493,2024-02-20 13:00:00,10T,13.7291,100.775,7.65
8494,2024-02-20 13:00:00,11T,13.7898,100.4486,18.29
8495,2024-02-20 13:00:00,12T,13.8225,100.5147,32.2
8496,2024-02-20 13:00:00,15T,13.7083,100.3728,18.29
8497,2024-02-20 13:00:00,61T,13.6796,100.6067,5.73
8498,2024-02-20 14:00:00,3T,13.7563,100.5018,28.1
8499,2024-02-20 14:00:00,5T,13.7367,100.5231,28.1
8500,2024-02-20 14:00:00,10T,13.7291,100.775,6.49
8501,2024-02-20 14:00:00,11T,13.7898,100.4486,16.06
8502,2024-02-20 14:00:00,12T,13.8225,100.5147,28.1
8503,2024-02-20 14:00:00,15T,13.7083,100.3728,16.06
8504,2024-02-20 14:00:00,61T,13.6796,100.6067,5.54
8505,2024-02-20 15:00:00,3T,13.7563,100.5018,24.36
8506,2024-02-20 15:00:00,5T,13.7367,100.5231,24.36
8507,2024-02-20 15:00:00,10T,13.7291,100.775,6.11
8508,2024-02-20 15:00:00,11T,13.7898,100.4486,13.77
8509,2024-02-20 15:00:00,12T,13.8225,100.5147,24.36
8510,2024-02-20 15:00:00,15T,13.7083,100.3728,13.77
8511,2024-02-20 15:00:00,61T,13.6796,100.6067,5.57
8512,2024-02-20 16:00:00,3T,13.7563,100.5018,21.11
8513,2024-02-20 16:00:00,5T,13.7367,100.5231,21.11
8514,2024-02-20 16:00:00,10T,13.7291,100.775,5.84
8515,2024-02-20 16:00:00,11T,13.7898,100.4486,12.39
8516,2024-02-20 16:00:00,12T,13.8225,100.5147,21.11
8517,2024-02-20 16:00:00,15T,13.7083,100.3728,12.39
8518,2024-02-20 16:00:00,61T,13.6796,100.6067,5.86
8519,2024-02-20 17:00:00,3T,13.7563,100.5018,19.97
8520,2024-02-20 17:00:00,5T,13.7367,100.5231,19.97
8521,2024-02-20 17:00:00,10T,13.7291,100.775,6.11
8522,2024-02-20 17:00:00,11T,13.7898,100.4486,11.86
8523,2024-02-20 17:00:00,12T,13.8225,100.5147,19.97
8524,2024-02-20 17:00:00,15T,13.7083,100.3728,11.86
8525,2024-02-20 17:00:00,61T,13.6796,100.6067,6.25
8526,2024-02-20 18:00:00,3T,13.7563,100.5018,20.52
8527,2024-02-20 18:00:00,5T,13.7367,100.5231,20.52
8528,2024-02-20 18:00:00,10T,13.7291,100.775,6.5
8529,2024-02-20 18:00:00,11T,13.7898,100.4486,11.99
8530,2024-02-20 18:00:00,12T,13.8225,100.5147,20.52
8531,2024-02-20 18:00:00,15T,13.7083,100.3728,11.99
8532,2024-02-20 18:00:00,61T,13.6796,100.6067,6.57
8533,2024-02-20 19:00:00,3T,13.7563,100.5018,21.35
8534,2024-02-20 19:00:00,5T,13.7367,100.5231,21.35
8535,2024-02-20 19:00:00,10T,13.7291,100.775,7.39
8536,2024-02-20 19:00:00,11T,13.7898,100.4486,11.81
8537,2024-02-20 19:00:00,12T,13.8225,100.5147,21.35
8538,2024-02-20 19:00:00,15T,13.7083,100.3728,11.81
8539,2024-02-20 19:00:00,61T,13.6796,100.6067,6.67
8540,2024-02-20 20:00:00,3T,13.7563,100.5018,22.02
8541,2024-02-20 20:00:00,5T,13.7367,100.5231,22.02
8542,2024-02-20 20:00:00,10T,13.7291,100.775,7.82
8543,2024-02-20 20:00:00,11T,13.7898,100.4486,12.89
8544,2024-02-20 20:00:00,12T,13.8225,100.5147,22.02
8545,2024-02-20 20:00:00,15T,13.7083,100.3728,12.89
8546,2024-02-20 20:00:00,61T,13.6796,100.6067,6.52
8547,2024-02-20 21:00:00,3T,13.7563,100.5018,23.12
8548,2024-02-20 21:00:00,5T,13.7367,100.5231,23.12
8549,2024-02-20 21:00:00,10T,13.7291,100.775,7.84
8550,2024-02-20 21:00:00,11T,13.7898,100.4486,14.98
8551,2024-02-20 21:00:00,12T,13.8225,100.5147,23.12
8552,2024-02-20 21:00:00,15T,13.7083,100.3728,14.98
8553,2024-02-20 21:00:00,61T,13.6796,100.6067,6.6
8554,2024-02-20 22:00:00,3T,13.7563,100.5018,28.22
8555,2024-02-20 22:00:00,5T,13.7367,100.5231,28.22
8556,2024-02-20 22:00:00,10T,13.7291,100.775,8.03
8557,2024-02-20 22:00:00,11T,13.7898,100.4486,18.21
8558,2024-02-20 22:00:00,12T,13.8225,100.5147,28.22
8559,2024-02-20 22:00:00,15T,13.7083,100.3728,18.21
8560,2024-02-20 22:00:00,61T,13.6796,100.6067,7.21
8561,2024-02-20 23:00:00,3T,13.7563,100.5018,34.87
8562,2024-02-20 23:00:00,5T,13.7367,100.5231,34.87
8563,2024-02-20 23:00:00,10T,13.7291,100.775,9.05
8564,2024-02-20 23:00:00,11T,13.7898,100.4486,21.56
8565,2024-02-20 23:00:00,12T,13.8225,100.5147,34.87
8566,2024-02-20 23:00:00,15T,13.7083,100.3728,21.56
8567,2024-02-20 23:00:00,61T,13.6796,100.6067,7.88
8568,2024-02-21 00:00:00,3T,13.7563,100.5018,44.77
8569,2024-02-21 00:00:00,5T,13.7367,100.5231,44.77
8570,2024-02-21 00:00:00,10T,13.7291,100.775,10.64
8571,2024-02-21 00:00:00,11T,13.7898,100.4486,26.68
8572,2024-02-21 00:00:00,12T,13.8225,100.5147,44.77
8573,2024-02-21 00:00:00,15T,13.7083,100.3728,26.68
8574,2024-02-21 00:00:00,61T,13.6796,100.6067,9.09
8575,2024-02-21 01:00:00,3T,13.7563,100.5018,52.99
8576,2024-02-21 01:00:00,5T,13.7367,100.5231,52.99
8577,2024-02-21 01:00:00,10T,13.7291,100.775,10.54
8578,2024-02-21 01:00:00,11T,13.7898,100.4486,34.53
8579,2024-02-21 01:00:00,12T,13.8225,100.5147,52.99
8580,2024-02-21 01:00:00,15T,13.7083,100.3728,34.53
8581,2024-02-21 01:00:00,61T,13.6796,100.6067,9.42
8582,2024-02-21 02:00:00,3T,13.7563,100.5018,55.0
8583,2024-02-21 02:00:00,5T,13.7367,100.5231,55.0
8584,2024-02-21 02:00:00,10T,13.7291,100.775,11.39
8585,2024-02-21 02:00:00,11T,13.7898,100.4486,38.22
8586,2024-02-21 02:00:00,12T,13.8225,100.5147,55.0
8587,2024-02-21 02:00:00,15T,13.7083,100.3728,38.22
8588,2024-02-21 02:00:00,61T,13.6796,100.6067,8.81
8589,2024-02-21 03:00:00,3T,13.7563,100.5018,57.06
8590,2024-02-21 03:00:00,5T,13.7367,100.5231,57.06
8591,2024-02-21 03:00:00,10T,13.7291,100.775,13.52
8592,2024-02-21 03:00:00,11T,13.7898,100.4486,38.72
8593,2024-02-21 03:00:00,12T,13.8225,100.5147,57.06
8594,2024-02-21 03:00:00,15T,13.7083,100.3728,38.72
8595,2024-02-21 03:00:00,61T,13.6796,100.6067,7.79
8596,2024-02-21 04:00:00,3T,13.7563,100.5018,30.49
8597,2024-02-21 04:00:00,5T,13.7367,100.5231,30.49
8598,2024-02-21 04:00:00,10T,13.7291,100.775,10.6
8599,2024-02-21 04:00:00,11T,13.7898,100.4486,21.49
8600,2024-02-21 04:00:00,12T,13.8225,100.5147,30.49
8601,2024-02-21 04:00:00,15T,13.7083,100.3728,21.49
8602,2024-02-21 04:00:00,61T,13.6796,100.6067,6.58
8603,2024-02-21 05:00:00,3T,13.7563,100.5018,25.46
8604,2024-02-21 05:00:00,5T,13.7367,100.5231,25.46
8605,2024-02-21 05:00:00,10T,13.7291,100.775,8.65
8606,2024-02-21 05:00:00,11T,13.7898,100.4486,15.79
8607,2024-02-21 05:00:00,12T,13.8225,100.5147,25.46
8608,2024-02-21 05:00:00,15T,13.7083,100.3728,15.79
8609,2024-02-21 05:00:00,61T,13.6796,100.6067,5.78
8610,2024-02-21 06:00:00,3T,13.7563,100.5018,23.11
8611,2024-02-21 06:00:00,5T,13.7367,100.5231,23.11
8612,2024-02-21 06:00:00,10T,13.7291,100.775,7.1
8613,2024-02-21 06:00:00,11T,13.7898,100.4486,12.35
8614,2024-02-21 06:00:00,12T,13.8225,100.5147,23.11
8615,2024-02-21 06:00:00,15T,13.7083,100.3728,12.35
8616,2024-02-21 06:00:00,61T,13.6796,100.6067,5.19
8617,2024-02-21 07:00:00,3T,13.7563,100.5018,22.39
8618,2024-02-21 07:00:00,5T,13.7367,100.5231,22.39
8619,2024-02-21 07:00:00,10T,13.7291,100.775,6.91
8620,2024-02-21 07:00:00,11T,13.7898,100.4486,9.8
8621,2024-02-21 07:00:00,12T,13.8225,100.5147,22.39
8622,2024-02-21 07:00:00,15T,13.7083,100.3728,9.8
8623,2024-02-21 07:00:00,61T,13.6796,100.6067,4.91
8624,2024-02-21 08:00:00,3T,13.7563,100.5018,20.94
8625,2024-02-21 08:00:00,5T,13.7367,100.5231,20.94
8626,2024-02-21 08:00:00,10T,13.7291,100.775,5.99
8627,2024-02-21 08:00:00,11T,13.7898,100.4486,9.0
8628,2024-02-21 08:00:00,12T,13.8225,100.5147,20.94
8629,2024-02-21 08:00:00,15T,13.7083,100.3728,9.0
8630,2024-02-21 08:00:00,61T,13.6796,100.6067,4.6
8631,2024-02-21 09:00:00,3T,13.7563,100.5018,18.78
8632,2024-02-21 09:00:00,5T,13.7367,100.5231,18.78
8633,2024-02-21 09:00:00,10T,13.7291,100.775,4.57
8634,2024-02-21 09:00:00,11T,13.7898,100.4486,8.75
8635,2024-02-21 09:00:00,12T,13.8225,100.5147,18.78
8636,2024-02-21 09:00:00,15T,13.7083,100.3728,8.75
8637,2024-02-21 09:00:00,61T,13.6796,100.6067,4.07
8638,2024-02-21 10:00:00,3T,13.7563,100.5018,23.28
8639,2024-02-21 10:00:00,5T,13.7367,100.5231,23.28
8640,2024-02-21 10:00:00,10T,13.7291,100.775,6.13
8641,2024-02-21 10:00:00,11T,13.7898,100.4486,12.77
8642,2024-02-21 10:00:00,12T,13.8225,100.5147,23.28
8643,2024-02-21 10:00:00,15T,13.7083,100.3728,12.77
8644,2024-02-21 10:00:00,61T,13.6796,100.6067,5.78
8645,2024-02-21 11:00:00,3T,13.7563,100.5018,28.76
8646,2024-02-21 11:00:00,5T,13.7367,100.5231,28.76
8647,2024-02-21 11:00:00,10T,13.7291,100.775,8.94
8648,2024-02-21 11:00:00,11T,13.7898,100.4486,17.21
8649,2024-02-21 11:00:00,12T,13.8225,100.5147,28.76
8650,2024-02-21 11:00:00,15T,13.7083,100.3728,17.21
8651,2024-02-21 11:00:00,61T,13.6796,100.6067,7.5
8652,2024-02-21 12:00:00,3T,13.7563,100.5018,31.87
8653,2024-02-21 12:00:00,5T,13.7367,100.5231,31.87
8654,2024-02-21 12:00:00,10T,13.7291,100.775,9.9
8655,2024-02-21 12:00:00,11T,13.7898,100.4486,19.5
8656,2024-02-21 12:00:00,12T,13.8225,100.5147,31.87
8657,2024-02-21 12:00:00,15T,13.7083,100.3728,19.5
8658,2024-02-21 12:00:00,61T,13.6796,100.6067,8.54
8659,2024-02-21 13:00:00,3T,13.7563,100.5018,32.86
8660,2024-02-21 13:00:00,5T,13.7367,100.5231,32.86
8661,2024-02-21 13:00:00,10T,13.7291,100.775,9.21
8662,2024-02-21 13:00:00,11T,13.7898,100.4486,22.6
8663,2024-02-21 13:00:00,12T,13.8225,100.5147,32.86
8664,2024-02-21 13:00:00,15T,13.7083,100.3728,22.6
8665,2024-02-21 13:00:00,61T,13.6796,100.6067,8.74
8666,2024-02-21 14:00:00,3T,13.7563,100.5018,31.8
8667,2024-02-21 14:00:00,5T,13.7367,100.5231,31.8
8668,2024-02-21 14:00:00,10T,13.7291,100.775,8.63
8669,2024-02-21 14:00:00,11T,13.7898,100.4486,21.23
8670,2024-02-21 14:00:00,12T,13.8225,100.5147,31.8
8671,2024-02-21 14:00:00,15T,13.7083,100.3728,21.23
8672,2024-02-21 14:00:00,61T,13.6796,100.6067,8.13
8673,2024-02-21 15:00:00,3T,13.7563,100.5018,30.59
8674,2024-02-21 15:00:00,5T,13.7367,100.5231,30.59
8675,2024-02-21 15:00:00,10T,13.7291,100.775,8.69
8676,2024-02-21 15:00:00,11T,13.7898,100.4486,18.52
8677,2024-02-21 15:00:00,12T,13.8225,100.5147,30.59
8678,2024-02-21 15:00:00,15T,13.7083,100.3728,18.52
8679,2024-02-21 15:00:00,61T,13.6796,100.6067,7.6
8680,2024-02-21 16:00:00,3T,13.7563,100.5018,27.55
8681,2024-02-21 16:00:00,5T,13.7367,100.5231,27.55
8682,2024-02-21 16:00:00,10T,13.7291,100.775,8.48
8683,2024-02-21 16:00:00,11T,13.7898,100.4486,16.09
8684,2024-02-21 16:00:00,12T,13.8225,100.5147,27.55
8685,2024-02-21 16:00:00,15T,13.7083,100.3728,16.09
8686,2024-02-21 16:00:00,61T,13.6796,100.6067,6.91
8687,2024-02-21 17:00:00,3T,13.7563,100.5018,23.55
8688,2024-02-21 17:00:00,5T,13.7367,100.5231,23.55
8689,2024-02-21 17:00:00,10T,13.7291,100.775,7.96
8690,2024-02-21 17:00:00,11T,13.7898,100.4486,14.64
8691,2024-02-21 17:00:00,12T,13.8225,100.5147,23.55
8692,2024-02-21 17:00:00,15T,13.7083,100.3728,14.64
8693,2024-02-21 17:00:00,61T,13.6796,100.6067,6.28
8694,2024-02-21 18:00:00,3T,13.7563,100.5018,21.92
8695,2024-02-21 18:00:00,5T,13.7367,100.5231,21.92
8696,2024-02-21 18:00:00,10T,13.7291,100.775,7.57
8697,2024-02-21 18:00:00,11T,13.7898,100.4486,14.37
8698,2024-02-21 18:00:00,12T,13.8225,100.5147,21.92
8699,2024-02-21 18:00:00,15T,13.7083,100.3728,14.37
8700,2024-02-21 18:00:00,61T,13.6796,100.6067,6.28
8701,2024-02-21 19:00:00,3T,13.7563,100.5018,22.49
8702,2024-02-21 19:00:00,5T,13.7367,100.5231,22.49
8703,2024-02-21 19:00:00,10T,13.7291,100.775,7.48
8704,2024-02-21 19:00:00,11T,13.7898,100.4486,13.7
8705,2024-02-21 19:00:00,12T,13.8225,100.5147,22.49
8706,2024-02-21 19:00:00,15T,13.7083,100.3728,13.7
8707,2024-02-21 19:00:00,61T,13.6796,100.6067,6.5
8708,2024-02-21 20:00:00,3T,13.7563,100.5018,22.92
8709,2024-02-21 20:00:00,5T,13.7367,100.5231,22.92
8710,2024-02-21 20:00:00,10T,13.7291,100.775,7.37
8711,2024-02-21 20:00:00,11T,13.7898,100.4486,13.66
8712,2024-02-21 20:00:00,12T,13.8225,100.5147,22.92
8713,2024-02-21 20:00:00,15T,13.7083,100.3728,13.66
8714,2024-02-21 20:00:00,61T,13.6796,100.6067,6.69
8715,2024-02-21 21:00:00,3T,13.7563,100.5018,23.15
8716,2024-02-21 21:00:00,5T,13.7367,100.5231,23.15
8717,2024-02-21 21:00:00,10T,13.7291,100.775,7.26
8718,2024-02-21 21:00:00,11T,13.7898,100.4486,14.19
8719,2024-02-21 21:00:00,12T,13.8225,100.5147,23.15
8720,2024-02-21 21:00:00,15T,13.7083,100.3728,14.19
8721,2024-02-21 21:00:00,61T,13.6796,100.6067,6.8
8722,2024-02-21 22:00:00,3T,13.7563,100.5018,24.06
8723,2024-02-21 22:00:00,5T,13.7367,100.5231,24.06
8724,2024-02-21 22:00:00,10T,13.7291,100.775,7.51
8725,2024-02-21 22:00:00,11T,13.7898,100.4486,15.07
8726,2024-02-21 22:00:00,12T,13.8225,100.5147,24.06
8727,2024-02-21 22:00:00,15T,13.7083,100.3728,15.07
8728,2024-02-21 22:00:00,61T,13.6796,100.6067,6.87
8729,2024-02-21 23:00:00,3T,13.7563,100.5018,26.79
8730,2024-02-21 23:00:00,5T,13.7367,100.5231,26.79
8731,2024-02-21 23:00:00,10T,13.7291,100.775,8.46
8732,2024-02-21 23:00:00,11T,13.7898,100.4486,15.68
8733,2024-02-21 23:00:00,12T,13.8225,100.5147,26.79
8734,2024-02-21 23:00:00,15T,13.7083,100.3728,15.68
8735,2024-02-21 23:00:00,61T,13.6796,100.6067,7.2
8736,2024-02-22 00:00:00,3T,13.7563,100.5018,31.95
8737,2024-02-22 00:00:00,5T,13.7367,100.5231,31.95
8738,2024-02-22 00:00:00,10T,13.7291,100.775,10.37
8739,2024-02-22 00:00:00,11T,13.7898,100.4486,17.16
8740,2024-02-22 00:00:00,12T,13.8225,100.5147,31.95
8741,2024-02-22 00:00:00,15T,13.7083,100.3728,17.16
8742,2024-02-22 00:00:00,61T,13.6796,100.6067,8.12
8743,2024-02-22 01:00:00,3T,13.7563,100.5018,35.1
8744,2024-02-22 01:00:00,5T,13.7367,100.5231,35.1
8745,2024-02-22 01:00:00,10T,13.7291,100.775,11.28
8746,2024-02-22 01:00:00,11T,13.7898,100.4486,19.89
8747,2024-02-22 01:00:00,12T,13.8225,100.5147,35.1
8748,2024-02-22 01:00:00,15T,13.7083,100.3728,19.89
8749,2024-02-22 01:00:00,61T,13.6796,100.6067,8.78
8750,2024-02-22 02:00:00,3T,13.7563,100.5018,35.05
8751,2024-02-22 02:00:00,5T,13.7367,100.5231,35.05
8752,2024-02-22 02:00:00,10T,13.7291,100.775,11.48
8753,2024-02-22 02:00:00,11T,13.7898,100.4486,19.82
8754,2024-02-22 02:00:00,12T,13.8225,100.5147,35.05
8755,2024-02-22 02:00:00,15T,13.7083,100.3728,19.82
8756,2024-02-22 02:00:00,61T,13.6796,100.6067,8.77
8757,2024-02-22 03:00:00,3T,13.7563,100.5018,33.59
8758,2024-02-22 03:00:00,5T,13.7367,100.5231,33.59
8759,2024-02-22 03:00:00,10T,13.7291,100.775,12.3
8760,2024-02-22 03:00:00,11T,13.7898,100.4486,18.55
8761,2024-02-22 03:00:00,12T,13.8225,100.5147,33.59
8762,2024-02-22 03:00:00,15T,13.7083,100.3728,18.55
8763,2024-02-22 03:00:00,61T,13.6796,100.6067,8.42
8764,2024-02-22 04:00:00,3T,13.7563,100.5018,33.55
8765,2024-02-22 04:00:00,5T,13.7367,100.5231,33.55
8766,2024-02-22 04:00:00,10T,13.7291,100.775,10.95
8767,2024-02-22 04:00:00,11T,13.7898,100.4486,14.35
8768,2024-02-22 04:00:00,12T,13.8225,100.5147,33.55
8769,2024-02-22 04:00:00,15T,13.7083,100.3728,14.35
8770,2024-02-22 04:00:00,61T,13.6796,100.6067,8.35
8771,2024-02-22 05:00:00,3T,13.7563,100.5018,38.79
8772,2024-02-22 05:00:00,5T,13.7367,100.5231,38.79
8773,2024-02-22 05:00:00,10T,13.7291,100.775,12.07
8774,2024-02-22 05:00:00,11T,13.7898,100.4486,16.98
8775,2024-02-22 05:00:00,12T,13.8225,100.5147,38.79
8776,2024-02-22 05:00:00,15T,13.7083,100.3728,16.98
8777,2024-02-22 05:00:00,61T,13.6796,100.6067,9.34
8778,2024-02-22 06:00:00,3T,13.7563,100.5018,39.94
8779,2024-02-22 06:00:00,5T,13.7367,100.5231,39.94
8780,2024-02-22 06:00:00,10T,13.7291,100.775,12.04
8781,2024-02-22 06:00:00,11T,13.7898,100.4486,20.43
8782,2024-02-22 06:00:00,12T,13.8225,100.5147,39.94
8783,2024-02-22 06:00:00,15T,13.7083,100.3728,20.43
8784,2024-02-22 06:00:00,61T,13.6796,100.6067,10.07
8785,2024-02-22 07:00:00,3T,13.7563,100.5018,40.51
8786,2024-02-22 07:00:00,5T,13.7367,100.5231,40.51
8787,2024-02-22 07:00:00,10T,13.7291,100.775,14.2
8788,2024-02-22 07:00:00,11T,13.7898,100.4486,21.44
8789,2024-02-22 07:00:00,12T,13.8225,100.5147,40.51
8790,2024-02-22 07:00:00,15T,13.7083,100.3728,21.44
8791,2024-02-22 07:00:00,61T,13.6796,100.6067,10.14
8792,2024-02-22 08:00:00,3T,13.7563,100.5018,40.95
8793,2024-02-22 08:00:00,5T,13.7367,100.5231,40.95
8794,2024-02-22 08:00:00,10T,13.7291,100.775,15.35
8795,2024-02-22 08:00:00,11T,13.7898,100.4486,22.18
8796,2024-02-22 08:00:00,12T,13.8225,100.5147,40.95
8797,2024-02-22 08:00:00,15T,13.7083,100.3728,22.18
8798,2024-02-22 08:00:00,61T,13.6796,100.6067,9.48
8799,2024-02-22 09:00:00,3T,13.7563,100.5018,35.13
8800,2024-02-22 09:00:00,5T,13.7367,100.5231,35.13
8801,2024-02-22 09:00:00,10T,13.7291,100.775,12.0
8802,2024-02-22 09:00:00,11T,13.7898,100.4486,20.54
8803,2024-02-22 09:00:00,12T,13.8225,100.5147,35.13
8804,2024-02-22 09:00:00,15T,13.7083,100.3728,20.54
8805,2024-02-22 09:00:00,61T,13.6796,100.6067,8.77
8806,2024-02-22 10:00:00,3T,13.7563,100.5018,39.27
8807,2024-02-22 10:00:00,5T,13.7367,100.5231,39.27
8808,2024-02-22 10:00:00,10T,13.7291,100.775,11.14
8809,2024-02-22 10:00:00,11T,13.7898,100.4486,24.49
8810,2024-02-22 10:00:00,12T,13.8225,100.5147,39.27
8811,2024-02-22 10:00:00,15T,13.7083,100.3728,24.49
8812,2024-02-22 10:00:00,61T,13.6796,100.6067,9.83
8813,2024-02-22 11:00:00,3T,13.7563,100.5018,44.24
8814,2024-02-22 11:00:00,5T,13.7367,100.5231,44.24
8815,2024-02-22 11:00:00,10T,13.7291,100.775,14.06
8816,2024-02-22 11:00:00,11T,13.7898,100.4486,27.21
8817,2024-02-22 11:00:00,12T,13.8225,100.5147,44.24
8818,2024-02-22 11:00:00,15T,13.7083,100.3728,27.21
8819,2024-02-22 11:00:00,61T,13.6796,100.6067,10.36
8820,2024-02-22 12:00:00,3T,13.7563,100.5018,43.48
8821,2024-02-22 12:00:00,5T,13.7367,100.5231,43.48
8822,2024-02-22 12:00:00,10T,13.7291,100.775,15.39
8823,2024-02-22 12:00:00,11T,13.7898,100.4486,26.05
8824,2024-02-22 12:00:00,12T,13.8225,100.5147,43.48
8825,2024-02-22 12:00:00,15T,13.7083,100.3728,26.05
8826,2024-02-22 12:00:00,61T,13.6796,100.6067,10.04
8827,2024-02-22 13:00:00,3T,13.7563,100.5018,41.93
8828,2024-02-22 13:00:00,5T,13.7367,100.5231,41.93
8829,2024-02-22 13:00:00,10T,13.7291,100.775,13.89
8830,2024-02-22 13:00:00,11T,13.7898,100.4486,27.15
8831,2024-02-22 13:00:00,12T,13.8225,100.5147,41.93
8832,2024-02-22 13:00:00,15T,13.7083,100.3728,27.15
8833,2024-02-22 13:00:00,61T,13.6796,100.6067,9.57
8834,2024-02-22 14:00:00,3T,13.7563,100.5018,39.31
8835,2024-02-22 14:00:00,5T,13.7367,100.5231,39.31
8836,2024-02-22 14:00:00,10T,13.7291,100.775,11.45
8837,2024-02-22 14:00:00,11T,13.7898,100.4486,25.38
8838,2024-02-22 14:00:00,12T,13.8225,100.5147,39.31
8839,2024-02-22 14:00:00,15T,13.7083,100.3728,25.38
8840,2024-02-22 14:00:00,61T,13.6796,100.6067,8.98
8841,2024-02-22 15:00:00,3T,13.7563,100.5018,37.6
8842,2024-02-22 15:00:00,5T,13.7367,100.5231,37.6
8843,2024-02-22 15:00:00,10T,13.7291,100.775,10.05
8844,2024-02-22 15:00:00,11T,13.7898,100.4486,22.83
8845,2024-02-22 15:00:00,12T,13.8225,100.5147,37.6
8846,2024-02-22 15:00:00,15T,13.7083,100.3728,22.83
8847,2024-02-22 15:00:00,61T,13.6796,100.6067,8.66
8848,2024-02-22 16:00:00,3T,13.7563,100.5018,34.48
8849,2024-02-22 16:00:00,5T,13.7367,100.5231,34.48
8850,2024-02-22 16:00:00,10T,13.7291,100.775,9.07
8851,2024-02-22 16:00:00,11T,13.7898,100.4486,20.31
8852,2024-02-22 16:00:00,12T,13.8225,100.5147,34.48
8853,2024-02-22 16:00:00,15T,13.7083,100.3728,20.31
8854,2024-02-22 16:00:00,61T,13.6796,100.6067,8.02
8855,2024-02-22 17:00:00,3T,13.7563,100.5018,30.01
8856,2024-02-22 17:00:00,5T,13.7367,100.5231,30.01
8857,2024-02-22 17:00:00,10T,13.7291,100.775,8.46
8858,2024-02-22 17:00:00,11T,13.7898,100.4486,17.99
8859,2024-02-22 17:00:00,12T,13.8225,100.5147,30.01
8860,2024-02-22 17:00:00,15T,13.7083,100.3728,17.99
8861,2024-02-22 17:00:00,61T,13.6796,100.6067,7.34
8862,2024-02-22 18:00:00,3T,13.7563,100.5018,28.04
8863,2024-02-22 18:00:00,5T,13.7367,100.5231,28.04
8864,2024-02-22 18:00:00,10T,13.7291,100.775,8.24
8865,2024-02-22 18:00:00,11T,13.7898,100.4486,17.0
8866,2024-02-22 18:00:00,12T,13.8225,100.5147,28.04
8867,2024-02-22 18:00:00,15T,13.7083,100.3728,17.0
8868,2024-02-22 18:00:00,61T,13.6796,100.6067,7.21
8869,2024-02-22 19:00:00,3T,13.7563,100.5018,27.79
8870,2024-02-22 19:00:00,5T,13.7367,100.5231,27.79
8871,2024-02-22 19:00:00,10T,13.7291,100.775,9.13
8872,2024-02-22 19:00:00,11T,13.7898,100.4486,15.62
8873,2024-02-22 19:00:00,12T,13.8225,100.5147,27.79
8874,2024-02-22 19:00:00,15T,13.7083,100.3728,15.62
8875,2024-02-22 19:00:00,61T,13.6796,100.6067,7.21
8876,2024-02-22 20:00:00,3T,13.7563,100.5018,28.85
8877,2024-02-22 20:00:00,5T,13.7367,100.5231,28.85
8878,2024-02-22 20:00:00,10T,13.7291,100.775,9.95
8879,2024-02-22 20:00:00,11T,13.7898,100.4486,15.44
8880,2024-02-22 20:00:00,12T,13.8225,100.5147,28.85
8881,2024-02-22 20:00:00,15T,13.7083,100.3728,15.44
8882,2024-02-22 20:00:00,61T,13.6796,100.6067,7.3
8883,2024-02-22 21:00:00,3T,13.7563,100.5018,30.93
8884,2024-02-22 21:00:00,5T,13.7367,100.5231,30.93
8885,2024-02-22 21:00:00,10T,13.7291,100.775,10.21
8886,2024-02-22 21:00:00,11T,13.7898,100.4486,16.17
8887,2024-02-22 21:00:00,12T,13.8225,100.5147,30.93
8888,2024-02-22 21:00:00,15T,13.7083,100.3728,16.17
8889,2024-02-22 21:00:00,61T,13.6796,100.6067,7.53
8890,2024-02-22 22:00:00,3T,13.7563,100.5018,34.42
8891,2024-02-22 22:00:00,5T,13.7367,100.5231,34.42
8892,2024-02-22 22:00:00,10T,13.7291,100.775,10.54
8893,2024-02-22 22:00:00,11T,13.7898,100.4486,17.88
8894,2024-02-22 22:00:00,12T,13.8225,100.5147,34.42
8895,2024-02-22 22:00:00,15T,13.7083,100.3728,17.88
8896,2024-02-22 22:00:00,61T,13.6796,100.6067,8.05
8897,2024-02-22 23:00:00,3T,13.7563,100.5018,40.37
8898,2024-02-22 23:00:00,5T,13.7367,100.5231,40.37
8899,2024-02-22 23:00:00,10T,13.7291,100.775,11.69
8900,2024-02-22 23:00:00,11T,13.7898,100.4486,19.82
8901,2024-02-22 23:00:00,12T,13.8225,100.5147,40.37
8902,2024-02-22 23:00:00,15T,13.7083,100.3728,19.82
8903,2024-02-22 23:00:00,61T,13.6796,100.6067,8.77
8904,2024-02-23 00:00:00,3T,13.7563,100.5018,52.31
8905,2024-02-23 00:00:00,5T,13.7367,100.5231,52.31
8906,2024-02-23 00:00:00,10T,13.7291,100.775,14.51
8907,2024-02-23 00:00:00,11T,13.7898,100.4486,23.29
8908,2024-02-23 00:00:00,12T,13.8225,100.5147,52.31
8909,2024-02-23 00:00:00,15T,13.7083,100.3728,23.29
8910,2024-02-23 00:00:00,61T,13.6796,100.6067,10.35
8911,2024-02-23 01:00:00,3T,13.7563,100.5018,61.17
8912,2024-02-23 01:00:00,5T,13.7367,100.5231,61.17
8913,2024-02-23 01:00:00,10T,13.7291,100.775,16.52
8914,2024-02-23 01:00:00,11T,13.7898,100.4486,29.95
8915,2024-02-23 01:00:00,12T,13.8225,100.5147,61.17
8916,2024-02-23 01:00:00,15T,13.7083,100.3728,29.95
